dew,humidity,pressure,temperature,timestamp,volt
27.27634,73.51,1006.04,32.63,1768804158,4.14
27.24147,73.65,1005.99,32.56,1768804218,4.14
27.15134,73.51,1005.97,32.5,1768804278,4.14
27.31582,73.93,1005.95,32.57,1768804338,4.14
27.31852,73.9,1005.91,32.58,1768804398,4.14
27.27634,73.51,1005.86,32.63,1768804458,4.14
27.19872,73.59,1005.85,32.53,1768804518,4.14
27.18644,73.62,1005.79,32.51,1768804578,4.14
27.11287,73.51,1005.81,32.46,1768804638,4.14
27.35662,73.94,1005.77,32.61,1768804700,4.14
27.47974,74.14,1005.77,32.69,1768804758,4.13
27.64404,74.31,1005.73,32.82,1768804818,4.14
27.87308,74.72,1005.76,32.96,1768804878,4.14
27.84162,74.29,1005.73,33.03,1768804938,4.13
27.79198,74.2,1005.71,33.0,1768804998,4.14
27.70339,73.9,1005.72,32.98,1768805058,4.13
27.35391,73.1,1005.66,32.81,1768805118,4.14
27.42636,73.04,1005.59,32.9,1768805178,4.14
27.38092,73.01,1005.56,32.86,1768805238,4.14
27.59565,73.56,1005.56,32.95,1768805298,4.14
27.47957,72.98,1005.52,32.97,1768805358,4.14
27.47302,72.87,1005.5,32.99,1768805418,4.13
27.451,72.94,1005.5,32.95,1768805478,4.14
27.53567,73.22,1005.47,32.97,1768805538,4.14
27.56217,73.21,1005.5,33.0,1768805599,4.13
27.37228,72.85,1005.49,32.89,1768805659,4.14
27.43338,73.07,1005.48,32.9,1768805719,4.14
27.43312,73.11,1005.43,32.89,1768805779,4.14
27.40608,73.2,1005.43,32.84,1768805839,4.13
27.35823,73.49,1005.37,32.72,1768805899,4.14
27.5052,74.0,1005.33,32.75,1768805959,4.14
27.56677,74.1,1005.36,32.79,1768806019,4.14
27.41317,73.81,1005.35,32.7,1768806079,4.14
27.21135,73.52,1005.41,32.56,1768806139,4.14
27.14796,73.62,1005.41,32.47,1768806199,4.14
27.13418,73.81,1005.37,32.41,1768806259,4.14
27.38457,74.48,1005.41,32.51,1768806319,4.13
27.47527,74.75,1005.4,32.54,1768806379,4.14
27.51053,74.82,1005.39,32.56,1768806439,4.14
27.52143,74.91,1005.35,32.55,1768806499,4.14
27.54196,75.0,1005.39,32.55,1768806559,4.14
27.44047,74.64,1005.37,32.53,1768806619,4.13
27.57977,74.87,1005.32,32.62,1768806680,4.14
27.72408,75.08,1005.25,32.72,1768806739,4.14
27.49417,74.58,1005.31,32.6,1768806800,4.14
27.273,74.12,1005.24,32.48,1768806860,4.14
27.38731,74.45,1005.2,32.52,1768806920,4.13
27.61223,74.97,1005.18,32.63,1768806980,4.14
27.46804,74.55,1005.15,32.58,1768807040,4.14
27.24034,74.02,1005.14,32.47,1768807100,4.14
26.88522,73.69,1005.14,32.18,1768807160,4.14
27.03175,73.95,1005.12,32.27,1768807220,4.14
27.36927,74.75,1005.15,32.43,1768807280,4.14
27.4991,74.77,1005.2,32.56,1768807340,4.14
27.59089,74.75,1005.21,32.66,1768807400,4.13
27.71061,74.81,1005.29,32.77,1768807460,4.14
27.6382,74.62,1005.37,32.74,1768807520,4.14
27.472,74.19,1005.43,32.67,1768807580,4.14
27.51428,74.29,1005.46,32.69,1768807640,4.14
27.59172,74.25,1005.51,32.78,1768807704,4.14
27.52557,73.88,1005.52,32.8,1768807760,4.14
27.18803,73.71,1005.49,32.49,1768807820,4.14
27.11339,73.72,1005.44,32.41,1768807880,4.14
27.30659,74.35,1005.42,32.46,1768807940,4.13
27.32724,74.44,1005.4,32.46,1768808000,4.14
27.40297,74.94,1005.44,32.42,1768808061,4.14
27.57329,75.18,1005.41,32.54,1768808121,4.14
27.62136,75.01,1005.43,32.63,1768808181,4.13
27.52763,74.39,1005.36,32.68,1768808241,4.14
27.64505,74.44,1005.34,32.79,1768808301,4.13
27.65325,74.35,1005.35,32.82,1768808361,4.13
27.75285,74.49,1005.38,32.89,1768808421,4.14
27.58366,73.84,1005.35,32.87,1768808481,4.14
27.46725,73.38,1005.38,32.86,1768808541,4.14
27.52944,73.98,1005.4,32.78,1768808662,4.14
27.47624,73.75,1005.4,32.78,1768808721,4.14
27.44011,73.47,1005.36,32.81,1768808781,4.14
27.48781,73.8,1005.32,32.78,1768808841,4.14
27.43167,73.89,1005.37,32.7,1768808901,4.14
27.4336,73.94,1005.34,32.69,1768808961,4.14
27.29808,74.02,1005.39,32.53,1768809021,4.14
27.15561,74.07,1005.35,32.37,1768809081,4.14
27.14243,74.39,1005.33,32.28,1768809141,4.14
27.16183,74.77,1005.31,32.21,1768809201,4.14
26.99131,74.91,1005.36,32.0,1768809261,4.14
26.65166,74.9,1005.29,31.65,1768809321,4.14
26.54407,75.32,1005.31,31.44,1768809382,4.14
26.62447,75.85,1005.33,31.4,1768809442,4.14
26.55841,75.9,1005.28,31.32,1768809502,4.13
26.45593,75.96,1005.28,31.2,1768809562,4.14
26.35485,76.2,1005.27,31.04,1768809622,4.14
26.51818,76.85,1005.27,31.06,1768809683,4.14
26.57241,77.14,1005.27,31.05,1768809742,4.14
26.7002,77.59,1005.35,31.08,1768809802,4.14
26.54601,77.24,1005.32,31.0,1768809862,4.13
26.52315,77.18,1005.34,30.99,1768809922,4.14
26.56047,77.35,1005.29,30.99,1768809982,4.14
26.51117,77.39,1005.29,30.93,1768810042,4.14
26.61118,77.67,1005.31,30.97,1768810102,4.14
26.55867,77.74,1005.28,30.9,1768810162,4.13
26.64321,77.95,1005.3,30.94,1768810222,4.13
26.63408,78.22,1005.29,30.87,1768810282,4.12
26.57876,78.01,1005.28,30.86,1768810342,4.12
26.43712,77.76,1005.23,30.77,1768810402,4.14
26.45713,78.03,1005.21,30.73,1768810462,4.14
26.41202,78.09,1005.24,30.67,1768810522,4.14
26.34837,78.02,1005.24,30.62,1768810582,4.14
26.19256,77.66,1005.27,30.54,1768810644,4.14
26.06617,77.48,1005.24,30.45,1768810702,4.14
26.21967,77.74,1005.24,30.55,1768810763,4.14
26.32347,77.95,1005.24,30.61,1768810823,4.14
26.44443,78.15,1005.22,30.69,1768810883,4.14
26.54786,78.18,1005.24,30.79,1768810943,4.14
26.55894,77.83,1005.25,30.88,1768811003,4.14
26.47591,77.45,1005.26,30.88,1768811063,4.14
26.52304,77.4,1005.24,30.94,1768811123,4.14
26.6874,77.62,1005.25,31.06,1768811183,4.14
26.68021,77.72,1005.24,31.03,1768811243,4.14
26.73207,77.78,1005.28,31.07,1768811303,4.13
26.72268,77.56,1005.27,31.11,1768811363,4.14
26.80329,77.84,1005.28,31.13,1768811423,4.14
26.75238,77.74,1005.3,31.1,1768811483,4.14
26.76268,77.61,1005.28,31.14,1768811543,4.14
26.81454,77.67,1005.31,31.18,1768811603,4.14
26.77328,77.57,1005.24,31.16,1768811667,4.14
26.73328,77.52,1005.24,31.13,1768811723,4.14
26.84764,77.91,1005.25,31.16,1768811783,4.14
26.8026,77.97,1005.28,31.1,1768811843,4.13
26.8222,78.06,1005.31,31.1,1768811903,4.14
26.72988,77.77,1005.3,31.07,1768811963,4.14
26.77394,77.75,1005.39,31.12,1768812023,4.14
26.77859,77.86,1005.44,31.1,1768812084,4.14
26.67857,77.89,1005.4,30.99,1768812144,4.13
26.69976,78.21,1005.44,30.94,1768812204,4.14
26.51428,78.07,1005.44,30.78,1768812264,4.13
26.5578,78.36,1005.46,30.76,1768812324,4.13
26.6108,78.74,1005.46,30.73,1768812384,4.14
26.65269,79.07,1005.5,30.7,1768812444,4.14
26.60064,79.28,1005.53,30.6,1768812504,4.12
26.45694,79.38,1005.51,30.43,1768812564,4.13
26.30836,79.23,1005.5,30.31,1768812624,4.14
26.27668,79.4,1005.5,30.24,1768812684,4.1
26.32074,79.47,1005.5,30.27,1768812744,4.14
26.31565,79.72,1005.53,30.21,1768812804,4.13
26.30912,80.01,1005.52,30.14,1768812864,4.13
26.38986,80.3,1005.54,30.16,1768812924,4.14
26.33151,80.3,1005.53,30.1,1768812984,4.13
26.34156,80.44,1005.55,30.08,1768813044,4.13
26.36627,80.65,1005.57,30.06,1768813104,4.13
26.4388,80.81,1005.56,30.1,1768813164,4.13
26.47369,80.93,1005.6,30.11,1768813224,4.14
26.41303,80.78,1005.61,30.08,1768813284,4.13
26.39469,80.6,1005.61,30.1,1768813344,4.13
26.44357,80.74,1005.66,30.12,1768813405,4.14
26.41888,80.53,1005.69,30.14,1768813465,4.14
26.39408,80.32,1005.68,30.16,1768813525,4.14
26.4017,80.31,1005.71,30.17,1768813585,4.14
26.38775,80.29,1005.73,30.16,1768813645,4.13
26.40931,80.3,1005.76,30.18,1768813705,4.14
26.4586,80.58,1005.83,30.17,1768813765,4.13
26.5159,80.76,1005.87,30.19,1768813825,4.14
26.46622,80.57,1005.9,30.18,1768813885,4.13
26.30606,80.41,1005.95,30.05,1768813945,4.13
26.27406,80.86,1006.01,29.92,1768814005,4.14
26.31028,81.36,1006.08,29.85,1768814065,4.12
26.37007,81.93,1006.17,29.79,1768814125,4.14
26.23637,82.18,1006.17,29.6,1768814185,4.13
26.29856,82.53,1006.21,29.59,1768814245,4.13
26.3414,82.93,1006.23,29.55,1768814305,4.13
26.34926,83.16,1006.24,29.51,1768814365,4.11
26.28728,83.48,1006.25,29.38,1768814425,4.12
26.22124,83.54,1006.2,29.3,1768814485,4.13
26.18511,83.41,1006.21,29.29,1768814545,4.11
26.1757,83.46,1006.18,29.27,1768814605,4.13
26.16426,83.5,1006.18,29.25,1768814666,4.12
26.08304,83.63,1006.16,29.14,1768814729,4.13
25.95124,83.51,1006.17,29.03,1768814786,4.14
25.54298,82.99,1006.17,28.72,1768814846,4.12
25.49617,83.0,1006.17,28.67,1768814906,4.14
25.40326,83.12,1006.14,28.55,1768814966,4.13
25.36148,83.3,1006.16,28.47,1768815026,4.12
25.42308,83.46,1006.18,28.5,1768815086,4.12
25.47313,83.66,1006.21,28.51,1768815146,4.14
25.46643,83.87,1006.23,28.46,1768815206,4.12
25.45465,83.86,1006.25,28.45,1768815266,4.12
25.42706,83.82,1006.27,28.43,1768815326,4.13
25.43357,83.95,1006.29,28.41,1768815386,4.13
25.3262,84.0,1006.33,28.29,1768815446,4.12
25.38955,84.17,1006.28,28.32,1768815506,4.13
25.40228,84.43,1006.29,28.28,1768815566,4.13
25.43182,84.48,1006.24,28.3,1768815626,4.11
25.36416,84.78,1006.21,28.17,1768815687,4.14
25.48444,85.14,1006.24,28.22,1768815746,4.13
25.38201,84.87,1006.25,28.17,1768815806,4.12
25.36825,84.85,1006.26,28.16,1768815866,4.12
25.43098,84.87,1006.24,28.22,1768815926,4.13
25.45057,84.87,1006.26,28.24,1768815986,4.14
25.44066,84.82,1006.28,28.24,1768816047,4.13
25.58648,85.21,1006.29,28.31,1768816107,4.13
25.6439,85.75,1006.38,28.26,1768816167,4.12
25.54769,85.56,1006.38,28.2,1768816227,4.12
25.39244,85.22,1006.41,28.11,1768816287,4.14
25.36874,85.1,1006.43,28.11,1768816347,4.14
25.40428,85.28,1006.46,28.11,1768816407,4.13
25.38863,85.3,1006.47,28.09,1768816467,4.12
25.3433,85.12,1006.44,28.08,1768816527,4.11
25.30789,85.04,1006.47,28.06,1768816587,4.13
25.23298,84.81,1006.46,28.03,1768816647,4.13
25.2051,84.62,1006.44,28.04,1768816708,4.12
25.2051,84.62,1006.45,28.04,1768816767,4.12
25.19358,84.71,1006.43,28.01,1768816827,4.13
25.16792,84.63,1006.44,28.0,1768816887,4.13
25.12819,84.43,1006.47,28.0,1768816947,4.11
25.14211,84.5,1006.47,28.0,1768817007,4.11
25.20943,84.79,1006.51,28.01,1768817067,4.12
25.20201,85.0,1006.53,27.96,1768817127,4.1
25.20991,85.04,1006.53,27.96,1768817187,4.12
25.16669,84.97,1006.59,27.93,1768817247,4.1
25.21603,85.22,1006.58,27.93,1768817308,4.1
25.2042,85.16,1006.59,27.93,1768817368,4.11
25.19835,85.18,1006.64,27.92,1768817428,4.1
25.06674,84.96,1006.64,27.83,1768817488,4.11
25.06484,85.0,1006.66,27.82,1768817548,4.1
25.06705,85.21,1006.69,27.78,1768817608,4.11
25.08486,85.5,1006.67,27.74,1768817668,4.11
25.10644,85.61,1006.71,27.74,1768817728,4.1
25.10444,85.75,1006.73,27.71,1768817791,4.12
25.13559,86.06,1006.74,27.68,1768817848,4.1
25.12744,86.27,1006.74,27.63,1768817908,4.12
25.12693,86.52,1006.79,27.58,1768817968,4.1
25.11658,86.72,1006.77,27.53,1768818028,4.11
25.15526,86.92,1006.76,27.53,1768818088,4.11
25.16976,87.25,1006.79,27.48,1768818148,4.13
25.19239,87.47,1006.77,27.46,1768818208,4.1
25.20316,87.68,1006.75,27.43,1768818268,4.12
25.14989,87.71,1006.77,27.37,1768818328,4.11
25.13431,87.68,1006.74,27.36,1768818388,4.1
25.03481,87.52,1006.75,27.29,1768818448,4.11
25.03122,87.45,1006.77,27.3,1768818508,4.1
24.98781,87.48,1006.76,27.25,1768818568,4.11
24.97006,87.49,1006.76,27.23,1768818628,4.1
24.94822,87.53,1006.8,27.2,1768818688,4.14
24.94333,87.71,1006.82,27.16,1768818748,4.11
24.96122,88.01,1006.84,27.12,1768818812,4.1
24.96181,88.22,1006.87,27.08,1768818869,4.11
24.94865,88.41,1006.9,27.03,1768818929,4.12
24.94526,88.6,1006.95,26.99,1768818989,4.1
24.93839,88.72,1007.01,26.96,1768819049,4.13
24.92247,88.74,1006.99,26.94,1768819109,4.11
24.95014,88.73,1007.0,26.97,1768819169,4.1
24.95121,88.84,1007.02,26.95,1768819229,4.1
24.97615,88.92,1007.0,26.96,1768819289,4.1
24.96876,89.09,1007.0,26.92,1768819349,4.1
24.99088,89.26,1007.02,26.91,1768819409,4.1
24.99651,89.29,1007.0,26.91,1768819469,4.11
25.00917,89.41,1007.01,26.9,1768819529,4.12
25.00584,89.55,1007.05,26.87,1768819589,4.12
24.98561,89.6,1007.04,26.84,1768819649,4.1
24.98272,89.69,1007.0,26.82,1768819710,4.1
24.98594,89.76,1007.03,26.81,1768819769,4.11
24.96994,89.78,1007.03,26.79,1768819831,4.11
24.99981,89.94,1007.03,26.79,1768819889,4.11
24.99739,89.98,1007.04,26.78,1768819949,4.11
25.00353,89.96,1007.04,26.79,1768820009,4.1
25.00298,90.01,1007.03,26.78,1768820069,4.1
25.00298,90.01,1007.05,26.78,1768820129,4.11
24.97393,89.96,1007.01,26.76,1768820190,4.1
24.98883,90.04,1007.02,26.76,1768820250,4.1
25.01546,90.13,1007.05,26.77,1768820310,4.1
25.01931,90.31,1007.03,26.74,1768820370,4.1
25.04159,90.43,1007.03,26.74,1768820430,4.1
25.03728,90.46,1007.05,26.73,1768820490,4.1
25.0447,90.5,1007.01,26.73,1768820550,4.1
25.02495,90.66,1007.04,26.68,1768820610,4.1
25.03726,90.78,1007.04,26.67,1768820670,4.1
25.0212,90.8,1007.02,26.65,1768820730,4.1
25.00936,90.95,1007.06,26.61,1768820790,4.1
24.9777,91.1,1007.1,26.55,1768820850,4.1
24.99655,91.31,1007.09,26.53,1768820910,4.1
25.01929,91.38,1007.14,26.54,1768820970,4.1
25.0043,91.46,1007.16,26.51,1768821030,4.1
25.00797,91.48,1007.15,26.51,1768821090,4.1
24.98674,91.58,1007.15,26.47,1768821150,4.1
24.97827,91.75,1007.17,26.43,1768821210,4.1
24.98558,91.79,1007.18,26.43,1768821270,4.1
24.98406,91.89,1007.16,26.41,1768821330,4.1
25.01766,92.02,1007.19,26.42,1768821390,4.1
24.99969,92.03,1007.2,26.4,1768821451,4.1
25.02439,92.22,1007.25,26.39,1768821511,4.1
24.98217,92.26,1007.27,26.34,1768821571,4.1
25.01932,92.41,1007.28,26.35,1768821631,4.1
25.02574,92.5,1007.33,26.34,1768821691,4.1
25.02672,92.56,1007.33,26.33,1768821752,4.1
25.02769,92.62,1007.36,26.32,1768821811,4.1
25.04302,92.65,1007.4,26.33,1768821871,4.1
25.02769,92.62,1007.39,26.32,1768821931,4.1
25.00884,92.68,1007.39,26.29,1768821991,4.1
25.05027,92.69,1007.42,26.33,1768822051,4.1
25.02959,92.74,1007.42,26.3,1768822111,4.1
25.02063,92.8,1007.42,26.28,1768822171,4.1
24.99814,92.84,1007.46,26.25,1768822231,4.1
24.99185,92.86,1007.51,26.24,1768822291,4.1
24.98374,92.87,1007.5,26.23,1768822351,4.11
24.98735,92.89,1007.54,26.23,1768822411,4.1
24.98467,92.93,1007.59,26.22,1768822471,4.1
24.97295,92.92,1007.62,26.21,1768822532,4.1
24.98374,92.87,1007.67,26.23,1768822592,4.1
24.9468,92.83,1007.72,26.2,1768822652,4.1
24.88013,92.79,1007.74,26.14,1768822712,4.1
24.85944,92.84,1007.77,26.11,1768822775,4.1
24.88108,92.96,1007.81,26.11,1768822832,4.1
24.9045,93.09,1007.8,26.11,1768822892,4.1
24.91619,93.21,1007.82,26.1,1768822952,4.1
24.92517,93.26,1007.84,26.1,1768823012,4.1
24.86123,93.18,1007.83,26.05,1768823072,4.11
24.8414,93.18,1007.81,26.03,1768823132,4.1
24.76935,93.11,1007.78,25.97,1768823192,4.09
24.76935,93.11,1007.8,25.97,1768823252,4.1
24.77115,93.12,1007.8,25.97,1768823312,4.1
24.77746,93.1,1007.79,25.98,1768823372,4.1
24.75764,93.1,1007.82,25.96,1768823432,4.1
24.76211,93.18,1007.84,25.95,1768823492,4.1
24.79364,93.19,1007.84,25.98,1768823552,4.1
24.79005,93.17,1007.87,25.98,1768823612,4.1
24.79903,93.22,1007.94,25.98,1768823672,4.1
24.7981,93.27,1007.95,25.97,1768823733,4.11
24.81793,93.27,1007.98,25.99,1768823792,4.1
24.80083,93.23,1007.98,25.98,1768823852,4.1
24.79005,93.17,1007.99,25.98,1768823913,4.11
24.72699,93.15,1007.97,25.92,1768823973,4.1
24.75127,93.23,1007.98,25.93,1768824033,4.1
24.78187,93.29,1008.04,25.95,1768824093,4.1
24.78725,93.32,1008.1,25.95,1768824153,4.1
24.77818,93.38,1008.17,25.93,1768824213,4.1
24.83564,93.59,1008.27,25.95,1768824273,4.1
24.87498,93.81,1008.34,25.95,1768824333,4.1
24.9178,94.05,1008.41,25.95,1768824393,4.1
24.89515,94.09,1008.41,25.92,1768824453,4.1
24.91829,94.22,1008.38,25.92,1768824513,4.1
24.94818,94.5,1008.29,25.9,1768824573,4.1
24.97547,94.71,1008.2,25.89,1768824633,4.1
24.99805,94.95,1008.2,25.87,1768824693,4.1
25.00353,95.15,1008.19,25.84,1768824753,4.1
24.99899,95.35,1008.14,25.8,1768824817,4.1
24.99437,95.55,1008.15,25.76,1768824873,4.1
24.97214,95.65,1008.18,25.72,1768824933,4.1
24.89664,95.73,1008.25,25.63,1768824993,4.1
24.9042,95.83,1008.32,25.62,1768825053,4.1
24.89479,95.89,1008.36,25.6,1768825113,4.1
24.87194,95.93,1008.41,25.57,1768825173,4.1
24.84559,95.95,1008.44,25.54,1768825233,4.1
24.82796,96.02,1008.45,25.51,1768825294,4.1
24.82847,96.08,1008.5,25.5,1768825354,4.1
24.81256,96.16,1008.52,25.47,1768825414,4.1
24.84813,96.25,1008.59,25.49,1768825474,4.1
24.84215,96.33,1008.63,25.47,1768825534,4.09
24.83707,96.53,1008.66,25.43,1768825594,4.1
24.81676,96.7,1008.66,25.38,1768825654,4.1
24.77605,96.81,1008.68,25.32,1768825714,4.1
24.76904,97.0,1008.68,25.28,1768825774,4.1
24.81484,97.15,1008.75,25.3,1768825837,4.09
24.83207,97.25,1008.81,25.3,1768825894,4.1
24.8675,97.34,1008.88,25.32,1768825954,4.1
24.87955,97.41,1008.92,25.32,1768826014,4.09
24.88815,97.46,1008.96,25.32,1768826074,4.1
24.89502,97.5,1008.96,25.32,1768826134,4.1
24.86889,97.58,1008.94,25.28,1768826194,4.1
24.86268,97.66,1008.91,25.26,1768826254,4.1
24.82452,97.67,1008.87,25.22,1768826314,4.1
24.73961,97.64,1008.81,25.14,1768826374,4.1
24.72449,97.61,1008.8,25.13,1768826434,4.1
24.73478,97.67,1008.8,25.13,1768826494,4.1
24.71001,97.7,1008.83,25.1,1768826554,4.1
24.70517,97.73,1008.85,25.09,1768826615,4.1
24.67868,97.75,1008.94,25.06,1768826675,4.1
24.66217,97.77,1008.95,25.04,1768826735,4.1
24.66901,97.81,1008.98,25.04,1768826795,4.09
24.67243,97.83,1008.99,25.04,1768826858,4.1
24.66103,97.88,1009.03,25.02,1768826915,4.1
24.671,97.88,1009.08,25.03,1768826975,4.1
24.68468,97.96,1009.05,25.03,1768827035,4.1
24.7066,98.03,1009.02,25.04,1768827095,4.1
24.68521,98.08,1009.04,25.01,1768827155,4.1
24.7003,98.11,1009.05,25.02,1768827215,4.09
24.69544,98.14,1009.06,25.01,1768827275,4.1
24.66065,98.17,1009.04,24.97,1768827335,4.1
24.67915,98.22,1009.03,24.98,1768827395,4.09
24.69253,98.24,1009.06,24.99,1768827455,4.09
24.65943,98.28,1009.07,24.95,1768827515,4.1
24.68132,98.35,1009.11,24.96,1768827575,4.1
24.66306,98.36,1009.13,24.94,1768827635,4.09
24.66987,98.4,1009.18,24.94,1768827695,4.1
24.65501,98.43,1009.18,24.92,1768827755,4.1
24.67348,98.48,1009.19,24.93,1768827815,4.1
24.69515,98.49,1009.24,24.95,1768827879,4.09
24.69685,98.5,1009.25,24.95,1768827936,4.1
24.69536,98.55,1009.29,24.94,1768827996,4.09
24.71383,98.6,1009.3,24.95,1768828056,4.09
24.72231,98.65,1009.31,24.95,1768828116,4.1
24.73908,98.69,1009.28,24.96,1768828176,4.09
24.74247,98.71,1009.28,24.96,1768828236,4.1
24.75924,98.75,1009.3,24.97,1768828296,4.09
24.76093,98.76,1009.31,24.97,1768828356,4.1
24.76941,98.81,1009.34,24.97,1768828416,4.1
24.80106,98.82,1009.35,25.0,1768828476,4.1
24.82442,98.84,1009.32,25.02,1768828536,4.09
24.82781,98.86,1009.31,25.02,1768828596,4.1
24.82121,98.88,1009.31,25.01,1768828656,4.09
24.82798,98.92,1009.33,25.01,1768828716,4.09
24.86133,98.94,1009.35,25.04,1768828777,4.1
24.87301,98.95,1009.32,25.05,1768828836,4.09
24.90974,98.99,1009.33,25.08,1768828897,4.1
24.89315,99.01,1009.34,25.06,1768828956,4.1
24.89485,99.02,1009.36,25.06,1768829016,4.09
24.89485,99.02,1009.42,25.06,1768829077,4.1
24.91821,99.04,1009.44,25.08,1768829137,4.1
24.89654,99.03,1009.5,25.06,1768829197,4.1
24.9199,99.05,1009.52,25.08,1768829257,4.09
24.92667,99.09,1009.54,25.08,1768829317,4.1
24.93158,99.06,1009.55,25.09,1768829377,4.09
24.93005,99.11,1009.55,25.08,1768829437,4.09
24.92836,99.1,1009.56,25.08,1768829497,4.09
24.94342,99.13,1009.58,25.09,1768829557,4.09
24.95019,99.17,1009.6,25.09,1768829617,4.09
24.91684,99.15,1009.63,25.06,1768829677,4.09
24.94511,99.14,1009.63,25.09,1768829737,4.1
24.95188,99.18,1009.65,25.09,1768829798,4.1
24.95019,99.17,1009.67,25.09,1768829857,4.1
24.95526,99.2,1009.69,25.09,1768829917,4.1
24.97524,99.2,1009.7,25.11,1768829977,4.09
24.95864,99.22,1009.7,25.09,1768830037,4.1
24.94865,99.22,1009.68,25.08,1768830097,4.1
24.93528,99.2,1009.66,25.07,1768830157,4.09
24.92867,99.22,1009.65,25.06,1768830217,4.1
24.95034,99.23,1009.61,25.08,1768830278,4.1
24.94696,99.21,1009.61,25.08,1768830338,4.1
24.95695,99.21,1009.58,25.09,1768830398,4.09
24.95864,99.22,1009.59,25.09,1768830458,4.1
24.982,99.24,1009.59,25.11,1768830518,4.09
24.9737,99.25,1009.61,25.1,1768830578,4.09
24.98876,99.28,1009.62,25.11,1768830638,4.1
24.99875,99.28,1009.63,25.12,1768830698,4.1
24.99706,99.27,1009.64,25.12,1768830758,4.09
24.98046,99.29,1009.64,25.1,1768830819,4.09
24.95879,99.28,1009.64,25.08,1768830878,4.09
24.96047,99.29,1009.67,25.08,1768830938,4.09
24.98215,99.3,1009.68,25.1,1768830998,4.09
24.96216,99.3,1009.67,25.08,1768831058,4.1
24.9789,99.34,1009.64,25.09,1768831118,4.09
24.96891,99.34,1009.62,25.08,1768831178,4.09
24.99059,99.35,1009.62,25.1,1768831238,4.09
24.96723,99.33,1009.62,25.08,1768831298,4.1
24.96891,99.34,1009.64,25.08,1768831358,4.1
24.98397,99.37,1009.64,25.09,1768831418,4.09
24.98734,99.39,1009.66,25.09,1768831478,4.1
24.98734,99.39,1009.67,25.09,1768831539,4.09
24.97398,99.37,1009.7,25.08,1768831599,4.1
24.98566,99.38,1009.73,25.09,1768831659,4.1
24.98566,99.38,1009.71,25.09,1768831719,4.09
24.9924,99.42,1009.73,25.09,1768831780,4.09
24.96243,99.42,1009.75,25.06,1768831839,4.09
24.98073,99.41,1009.76,25.08,1768831899,4.1
24.98073,99.41,1009.77,25.08,1768831959,4.09
24.95581,99.44,1009.8,25.05,1768832019,4.09
24.96749,99.45,1009.79,25.06,1768832079,4.09
24.95412,99.43,1009.8,25.05,1768832139,4.09
24.94919,99.46,1009.81,25.04,1768832199,4.09
25.00084,99.47,1009.79,25.09,1768832259,4.1
24.95087,99.47,1009.77,25.04,1768832319,4.1
24.94257,99.48,1009.75,25.03,1768832379,4.1
24.89428,99.49,1009.76,24.98,1768832439,4.1
24.88766,99.51,1009.76,24.97,1768832499,4.09
24.87766,99.51,1009.77,24.96,1768832559,4.09
24.87598,99.5,1009.77,24.96,1768832619,4.09
24.86936,99.52,1009.83,24.95,1768832679,4.1
24.90102,99.53,1009.82,24.98,1768832739,4.09
24.90102,99.53,1009.85,24.98,1768832802,4.09
24.9127,99.54,1009.89,24.99,1768832859,4.09
24.92438,99.55,1009.91,25.0,1768832920,4.09
24.92932,99.52,1009.94,25.01,1768832980,4.09
24.94436,99.55,1009.97,25.02,1768833040,4.09
24.92932,99.52,1009.96,25.01,1768833100,4.09
24.95436,99.55,1009.96,25.03,1768833160,4.09
24.95604,99.56,1009.96,25.03,1768833220,4.1
24.93269,99.54,1009.97,25.01,1768833280,4.1
24.95436,99.55,1010.02,25.03,1768833340,4.09
24.941,99.53,1010.04,25.02,1768833400,4.09
24.96435,99.55,1010.06,25.04,1768833460,4.09
24.96604,99.56,1010.09,25.04,1768833520,4.09
24.98265,99.54,1010.1,25.06,1768833580,4.09
24.95436,99.55,1010.16,25.03,1768833640,4.1
24.94605,99.56,1010.18,25.02,1768833700,4.09
24.93269,99.54,1010.2,25.01,1768833760,4.09
24.90765,99.51,1010.22,24.99,1768833822,4.1
24.91932,99.52,1010.27,25.0,1768833880,4.1
24.90091,99.47,1010.31,24.99,1768833940,4.1
24.89091,99.47,1010.34,24.98,1768834000,4.1
24.87924,99.46,1010.37,24.97,1768834060,4.1
24.83758,99.45,1010.42,24.93,1768834121,4.09
24.83421,99.43,1010.47,24.93,1768834181,4.09
24.84914,99.4,1010.48,24.95,1768834241,4.09
24.83578,99.38,1010.49,24.94,1768834301,4.09
24.85083,99.41,1010.5,24.95,1768834361,4.1
24.85913,99.4,1010.5,24.96,1768834421,4.1
24.84577,99.38,1010.51,24.95,1768834481,4.1
24.86407,99.37,1010.53,24.97,1768834541,4.09
24.85576,99.38,1010.51,24.96,1768834601,4.1
24.8625,99.42,1010.51,24.96,1768834661,4.09
24.91246,99.42,1010.52,25.01,1768834721,4.1
24.87912,99.4,1010.51,24.98,1768834781,4.09
24.91415,99.43,1010.54,25.01,1768834843,4.09
24.90909,99.4,1010.55,25.01,1768834901,4.09
24.90909,99.4,1010.57,25.01,1768834961,4.09
24.8808,99.41,1010.56,24.98,1768835021,4.09
24.91246,99.42,1010.56,25.01,1768835081,4.1
24.95918,99.46,1010.53,25.05,1768835141,4.09
24.95918,99.46,1010.56,25.05,1768835201,4.1
